file_path,task,method_name,metric_name,metric_value,modality_setting,is_ours,is_ori_xfi_baseline,is_superteacher_exploration,supports_which_contribution,can_be_used_in_main_paper,issue_or_risk
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,11.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,12.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,13.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,14.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,15.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,16.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,17.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,18.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,19.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,20.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,21.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,22.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,23.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,24.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,25.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,26.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,27.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,28.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,29.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,30.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,31.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,32.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,33.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,34.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,35.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,36.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,index,37.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,returncode,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112011\status.csv,superteacher,status,seconds,0.0,row,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112307\manifest.json,superteacher,manifest,max_train_batches,1000.0,summary,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112307\manifest.json,superteacher,manifest,task_count,37.0,summary,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
E:\Deskbook\Tea\Super-Teacher\outputs\super_runs\20260613_112307\status.csv,superteacher,status,index,19.0,all_rows_mean,False,False,True,C4_distillation,no,exploratory_only;log_or_training_trace
